episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2702, 1319.8670695722103, 1, 26.170603730999574, 339, 916007,                                             916007, 0.0, 5870.333984375
2703, 1282.4620767235756, 1, 25.363314822003304, 334, 916341,                                             916341, 0.0, 5041.74169921875
2704, 2109.7841143012047, 1, 11.129099920995941, 144, 916485,                                             916485, 0.0, 5830.77099609375
2705, -3052.2425611019135, 2, 8.126304564000748, 102, 916587,                                             916587, 0.0, 5717.50927734375
2706, 1880.438656449318, 1, 15.360206789002405, 200, 916787,                                             916787, 0.0, 5574.923828125
2707, 1299.4393974542618, 1, 22.55696469900431, 297, 917084,                                             917084, 0.0, 10855.2216796875
2708, 1942.2977865040302, 1, 11.7500179369963, 155, 917239,                                             917239, 0.0, 7867.25341796875
2709, 1485.999844968319, 1, 26.167617063998478, 341, 917580,                                             917580, 0.0, 6407.4296875
2710, 2169.3996094614267, 1, 9.344803174004483, 121, 917701,                                             917701, 0.0, 5782.2939453125
2711, 1960.2203275859356, 1, 13.726854201995593, 173, 917874,                                             917874, 0.0, 5697.63720703125
2712, 1048.5031700730324, 1, 31.18455227999948, 397, 918271,                                             918271, 0.0, 6787.15576171875
2713, -3612.6142995357513, 3, 28.407228882002528, 363, 918634,                                             918634, 0.0, 6186.92138671875
2714, 2117.711491674185, 1, 12.125433580004028, 152, 918786,                                             918786, 0.0, 5441.4814453125
2715, -127.58698047697544, 1, 44.04018791699491, 570, 919356,                                             919356, 0.0, 11774.3330078125
2716, 1951.8094182014465, 1, 13.536171689003822, 173, 919529,                                             919529, 0.0, 5884.4326171875
2717, -3312.2714208960533, 3, 24.382928478000395, 313, 919842,                                             919842, 0.0, 6840.95068359375
2718, 2204.821801185608, 1, 7.316123887998401, 90, 919932,                                             919932, 0.0, 6388.80908203125
2719, 1449.1036078333855, 1, 13.331888349996007, 168, 920100,                                             920100, 0.0, 5053.748046875
2720, -3632.2076570391655, 4, 50.047446748001676, 638, 920738,                                             920738, 0.0, 6367.47021484375
2721, 1973.1789458990097, 1, 13.14246342000115, 169, 920907,                                             920907, 0.0, 7483.0478515625
2722, -2425.8015489578247, 2, 2.5278677300011623, 30, 920937,                                             920937, 0.0, 7183.52880859375
2723, 1574.656742632389, 1, 22.155358247997356, 279, 921216,                                             921216, 0.0, 6495.1083984375
2724, -8237.658334970474, 2, 36.64278252299846, 460, 921676,                                             921676, 0.0, 6551.01025390625
2725, 1965.7742541730404, 1, 13.321011704996636, 168, 921844,                                             921844, 0.0, 5609.77734375
2726, 1351.3546717464924, 1, 25.58974110699637, 326, 922170,                                             922170, 0.0, 5863.4189453125
2727, 1329.4182893931866, 1, 24.760166091997235, 310, 922480,                                             922480, 0.0, 5590.83935546875
2728, 275.5782301723957, 1, 43.81208374099515, 544, 923024,                                             923024, 0.0, 6735.54931640625
2729, 1681.6607891917229, 1, 21.55229731900181, 267, 923291,                                             923291, 0.0, 6323.60107421875
2730, -3392.815315902233, 3, 28.997183172003133, 365, 923656,                                             923656, 0.0, 5321.01220703125
2731, 1942.8841837644577, 1, 14.165302907000296, 177, 923833,                                             923833, 0.0, 5709.71875
2732, 802.1975018382072, 1, 26.21537292800349, 329, 924162,                                             924162, 0.0, 5597.24755859375
2733, 1294.4376029670238, 1, 27.54561808699509, 346, 924508,                                             924508, 0.0, 6617.74072265625
2734, 1590.8517758846283, 1, 24.202228030997503, 302, 924810,                                             924810, 0.0, 6486.216796875
2735, 787.7674680650234, 1, 34.98196887099766, 441, 925251,                                             925251, 0.0, 150884.65625
2736, 1915.4765138626099, 1, 14.990949530998478, 184, 925435,                                             925435, 0.0, 4937.26513671875
2737, 2119.227374792099, 1, 10.896905695997702, 127, 925562,                                             925562, 0.0, 5341.7490234375
2738, 2056.1963225603104, 1, 12.393956488995173, 150, 925712,                                             925712, 0.0, 5010.234375
2739, -3965.0808165073395, 2, 31.341490879000048, 379, 926091,                                             926091, 0.0, 22287.908203125
2740, 1960.9360782802105, 1, 14.79708870700415, 177, 926268,                                             926268, 0.0, 5353.29296875
2741, 842.8947350382805, 1, 37.77745965899521, 451, 926719,                                             926719, 0.0, 4951.9033203125
2742, -2766.878809452057, 2, 4.538506306002091, 50, 926769,                                             926769, 0.0, 5781.60107421875
2743, 1041.3260522782803, 1, 22.177769083995372, 246, 927015,                                             927015, 0.0, 6791.67431640625
2744, -2580.7710456848145, 2, 4.114068087998021, 46, 927061,                                             927061, 0.0, 4238.10693359375
2745, 1639.912192761898, 1, 20.441730348997226, 230, 927291,                                             927291, 0.0, 5813.9580078125
2746, 1876.3447050452232, 1, 17.072046961002343, 197, 927488,                                             927488, 0.0, 6926.7939453125
2747, -2798.540764093399, 3, 16.78764773900184, 192, 927680,                                             927680, 0.0, 5492.34130859375
2748, -2592.2850818037987, 3, 12.307737620998523, 140, 927820,                                             927820, 0.0, 4762.75439453125
2749, 1066.962781816721, 1, 22.18545368999912, 254, 928074,                                             928074, 0.0, 5879.80908203125
2750, 1549.6155712902546, 1, 25.386320759003866, 300, 928374,                                             928374, 0.0, 5558.71240234375
2751, 1639.1413270533085, 1, 15.709894594998332, 181, 928555,                                             928555, 0.0, 6989.615234375
2752, 1954.1838923692703, 1, 14.408911147002073, 169, 928724,                                             928724, 0.0, 5941.80029296875
2753, -2870.617191016674, 3, 22.306430803000694, 255, 928979,                                             928979, 0.0, 5250.0048828125
2754, 2080.0105894207954, 1, 11.591686516992922, 136, 929115,                                             929115, 0.0, 5659.4541015625
2755, 1353.0519164800644, 1, 20.51723721899907, 246, 929361,                                             929361, 0.0, 5723.39404296875
2756, 1106.106824040413, 1, 33.99677643400355, 399, 929760,                                             929760, 0.0, 6655.0390625
2757, 810.1382332146168, 1, 39.262114828998165, 461, 930221,                                             930221, 0.0, 6083.484375
2758, 1244.9726196825504, 1, 27.936753420995956, 336, 930557,                                             930557, 0.0, 6008.63818359375
2759, -2453.9793174266815, 2, 4.535711709999305, 54, 930611,                                             930611, 0.0, 7598.8408203125
2760, 1839.9064683914185, 1, 13.60700370399718, 160, 930771,                                             930771, 0.0, 5963.98828125
2761, 1579.5794924497604, 1, 27.47628409999743, 321, 931092,                                             931092, 0.0, 6613.90283203125
2762, -234.35725417733192, 1, 32.60267379000288, 377, 931469,                                             931469, 0.0, 5780.92724609375
2763, 1698.988796889782, 1, 22.75689407599566, 267, 931736,                                             931736, 0.0, 7394.64111328125
2764, 1167.409954637289, 1, 23.784123707999242, 280, 932016,                                             932016, 0.0, 6095.75
2765, 990.4545656442642, 1, 25.562136777996784, 294, 932310,                                             932310, 0.0, 5573.52978515625
